"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"13138824040","","","","","2010-04-30 16:44:41 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","5 just mentioned that when hes a big boy he wants to build his own sword game. His idea is to use fingertip to fight opponents sword. #proud"
"13075604310","13069866716","814839","","","2010-04-29 15:49:52 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@dennisbp looking forward to that :)"
"13059118743","","","","","2010-04-29 09:08:10 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Road trip to Aarhus with @nfsaxberg. Looking forward to meet new people today."
"12935297834","12709348655","19761438","","","2010-04-27 09:06:22 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@ChrisKaalund jeg skal til Aarhus torsdag. M? jeg kigge forbi i l?bet af dagen?"
"12935050482","","","","","2010-04-27 08:58:13 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Skal til Aarhus torsdag og vil meget gerne m?des med web folk, bureauer m.v. Hvem skal jeg kontakte? Spred gerne rygtet."
"12877354110","","","","","2010-04-26 11:27:49 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","When you use whoishostingthis.com for your own sites you have too many."
"12874852861","12874305575","10845212","","","2010-04-26 10:14:06 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@jeppem de mener vel transvestit"
"12809812344","","","","","2010-04-25 07:23:07 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","iTunes genious mixes Godfather with Ameli?. Confuses the mood."
"12709512130","","","","","2010-04-23 15:50:27 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Fiddling with a spreadsheet and loving it. Anyone know of data regarding users online photo/video volume?"
"12709413475","12709348655","19761438","","","2010-04-23 15:48:39 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@ChrisKaalund top. jeg overvejer en turne til Aalborg snart, men siger til n?r jeg er i Aarhus."
"12709194284","","","","","2010-04-23 15:44:37 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","I bet a beer that 4SQ hits the 1,000,000 mark before monday! Anyone? (cc @foursquare)"
