"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"281190042926456833","","","","","2012-12-19 00:11:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Back from visiting Facebook in London. Haven?t seen that city for a long time and never the fabulous area which Soho is."
"281050521773690881","","","","","2012-12-18 14:57:20 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","funny. Twitter times out via wifi"
"281047930507517952","","","","","2012-12-18 14:47:02 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Here to make a few adjustments. Any requests? (@ Facebook UK) http://t.co/60Q0cCHJ","http://4sq.com/U6rjGc"
"281030398383910912","","","","","2012-12-18 13:37:22 +0000","<a href=""https://www.everplaces.com"" rel=""nofollow"">Everplaces</a>","""Excellent wifi. Also they have food...."" Le Pain Quotidien in London - https://t.co/WJIgFhQ8 #Everplaces","https://everplaces.com/webjay/places/f8e8d08903a848aa99bc545aa2ee5867/?r=ms-ap"
"280968156342784000","","","","","2012-12-18 09:30:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","?get a new user to 7 friends in 10 days? http://t.co/wMa2RHHi","http://www.quibb.com/links/eliminate-ego-don-t-focus-on-k-and-understand-engaged-users-growth-according-to-chamath"
"280710801659146242","280696530355249152","112769664","","","2012-12-17 16:27:25 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@RiskContainment @damiansen great. I'll get back to you guys january :)"
"280618511708065792","280506211114315777","17755595","","","2012-12-17 10:20:41 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@damiansen are you still in .dk? In that case sorry you were not here friday, also @RiskContainment. I owe  a drink"
"280600559109668864","","","280597108036362240","914611","2012-12-17 09:09:21 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @Luhmann: give me an octuple expresso, hold the water"
"280241639300141057","","","280200624929386496","3840","2012-12-16 09:23:08 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Jason: . @citizenglish yes. Mental health is critical, and as a society we need to look at mental healthcare as free to everyone--al ..."
"279992695068434433","279861782477144065","17874304","","","2012-12-15 16:53:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@djisti lige over :)"
"279551351934054400","279549502384398336","66938654","","","2012-12-14 11:40:10 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@sopperDK tak :)"
"279376076478767105","","","279363551498485762","992809832","2012-12-14 00:03:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @svoemmelaereren: Tip til sv?mmehalsturen 

Undg? d?rlige vaner i crawl: 

""Vend dig om p? ryggen, n?r du skal tr?kke vejret istedet. ..."
"279225404546494465","279224645473927169","61563","","","2012-12-13 14:04:58 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@ruk here?s Ana?s Nin for you https://t.co/gFu4jaE0","https://twitter.com/brainpicker/status/279224900789612544"
"279210606253449216","","","","","2012-12-13 13:06:10 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","a type with me markdown thing: http://t.co/EFj3Er6V","http://socrates.io/#YLOnHXW"
"279168437568294913","","","279167722682716160","814839","2012-12-13 10:18:36 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @dennisbp: LEGO is looking for beta testers for our latest online project MyAccount: https://t.co/lARIvq8U give it a go. #LEGO","https://account.LEGO.com/en-us/MyAccount/default.aspx"
"279163433499365376","","","","","2012-12-13 09:58:43 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","If you want to see fancy photo equipment like a weird camera holder, go see the tourists at Amalienborg."
"278971652136660993","","","278971184354312192","17754586","2012-12-12 21:16:39 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @indy_johar: This is nice --&gt; ?Connecting prospects and backers to enable things that matter http://t.co/74QAxhs0? via @sidekickst ...","http://www.pave.com/"
"278804782314053633","","","","","2012-12-12 10:13:34 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Last minute changes to @saxberg?s upcoming book cover sent to the publisher. @gettsharing makes it easy."
"278800443897958400","278799655893090304","780849","","","2012-12-12 09:56:20 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@mahler du bruger ikke Multisite? http://t.co/m9ejY1aI","http://codex.wordpress.org/Glossary#Multisite"
"278798179426783232","","","","","2012-12-12 09:47:20 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","?@TechCrunch: With Nearly 7M Reviews Of 100K Sites, Trustpilot Raises $13M ... http://t.co/Ri2chltA by @ingridlunden? Danish dynamite","http://tcrn.ch/QUOEea"
"278774292974551040","","","278774061297987584","14942794","2012-12-12 08:12:25 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @boab: Pt lige flere kommentarer OM de mange 3*12 tweets end egentlige 3*12 tweets! Keep it up!"
