"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"663814022","","","","","2008-01-31 21:32:57 +0000","web","I just realised that my birthday this year is 08-08-08. Guess what my lucky number is :)"
"659589932","","","","","2008-01-30 13:51:25 +0000","web","off to get the kids"
"656336112","","","","","2008-01-29 19:22:28 +0000","web","Trying to get into writing mode. Maybe I should try WriteRoom. http://hogbaysoftware.com/products/writeroom"
"651353382","","","","","2008-01-28 16:30:54 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Visiting a friend in prison tonight"
"639767722","","","","","2008-01-25 10:15:50 +0000","web","I just got iWork. Imagine how cool it would be if iWork could synchronize with Google Docs. It can't be too hard to build that plugin."
"635402172","","","","","2008-01-24 08:19:01 +0000","web","Yesterday I bought 14 top Mac apps worth almost $500 for $49, while some of my money are given to charity. @MacHeist raised $500,000. Cool!"
"633380602","","","","","2008-01-23 19:07:05 +0000","web","Final day for @MacHeist. I got mine today"
"631425672","","","","","2008-01-23 08:52:56 +0000","web","Off to buy an AirPort Extreme base for the office"
"613930782","","","","","2008-01-18 15:34:05 +0000","web","Off to a weekend with no plans..."
"613140832","","","","","2008-01-18 11:13:31 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","At the doc. Waiting..."
"610829412","610561212","97933","","","2008-01-17 20:45:20 +0000","web","@jzawodn Cool, we're right behind you :) Coding in Symfony and implementing everything Open* at the coming social network for Copenhagen"
"608705612","","","","","2008-01-17 09:09:44 +0000","web","Just pre-ordered a MacBook Air for Natasha"
"601639032","","","","","2008-01-15 13:51:28 +0000","im","played tennis for the first time in a month yesterday and is really beaten today"
"595274882","595213732","5552362","","","2008-01-13 21:35:14 +0000","web","@webjay Flickr is back again"
"595213732","593435922","5552362","","","2008-01-13 21:09:46 +0000","web","@webjay and Flickr is down again. More d?j? vu from my past with Eksperten :)"
"593435922","","","","","2008-01-13 07:11:00 +0000","web","Flickr was doing an ""alter table"" sql statement this night and it was taking a looong time to finish. I'm having eksperten.dk d?j? vu"
"592452242","","","","","2008-01-12 23:21:12 +0000","web","Flickr is having a massage www.flickr.com"
"587572832","","","","","2008-01-11 13:45:03 +0000","web","Twitter and Facebook have created a need. Next we'll be following each other live on cam :) Follow @loiclemeur"
"587526742","587496022","781293","","","2008-01-11 13:30:28 +0000","web","@martinvars If we didn't have brevity Twitter would be like a blog tool. The good thing about the brevity is that each message is manageable"
"586906782","","","","","2008-01-11 09:22:14 +0000","web","I need an Apple Wireless Keyboard with built in scrolling trackpad. Steve!"
"585412582","","","","","2008-01-10 23:23:21 +0000","im","I'm not a designer, but I keep trying :)"
"584726772","584687052","5552362","","","2008-01-10 19:28:38 +0000","web","@webjay just had to restart the app :)"
"584687052","","","","","2008-01-10 19:14:23 +0000","web","An app was last opened on the other screen, but that screen is now disconnected. Come back here app!"
"584035652","","","","","2008-01-10 15:59:00 +0000","web","hmm I'm following myself?"
"582460332","580981552","5552362","","","2008-01-10 06:01:54 +0000","web","@webjay doing some im tests"
"580981552","","","","","2008-01-09 20:42:26 +0000","im","start"
"580856222","","","","","2008-01-09 19:59:34 +0000","web","Amazing to see how twittering evolves. Got an idea this evening that I'll try out..."
"579838442","","","","","2008-01-09 14:39:22 +0000","im","testing twitter via iChat"
"578992272","","","","","2008-01-09 09:08:52 +0000","web","Found a flat screen in the basement for my desk in Cph, but now I can't find my DVI to VGA adapter."
"575940072","","","","","2008-01-08 15:10:59 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","When I was using Windows I was mostly using web apps. Now on a Mac I'm back using OS apps."
"575916452","","","","","2008-01-08 15:04:17 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Gotta pick up the kids. Late"
"574960592","","","","","2008-01-08 09:18:10 +0000","web","We're now at Web 2.008 :)"
"571604252","","","","","2008-01-07 13:03:41 +0000","web","having a Symfony session with my colleagues"
"571291302","","","","","2008-01-07 10:56:38 +0000","web","quote seen at the coffee shop: For the big questions you must find the answer yourself"
"563732812","","","","","2008-01-05 00:35:57 +0000","web","The gale here in Skagen makes our house squeak loudly when a gust of wind passes by. Cosy."
"559598712","","","","","2008-01-03 21:04:52 +0000","web","having a beer and coding on something without a plan"
"557886752","557543762","740983","","","2008-01-03 09:56:56 +0000","web","@loiclemeur me me me :)"
"556804262","","","","","2008-01-03 01:13:41 +0000","web","Started building my second Flickr app based on an idea I have. Let's see how far I get..."
"556625672","","","","","2008-01-02 23:51:50 +0000","web","hacking Flickr via their API"
"556477872","556117672","3839","","","2008-01-02 22:50:46 +0000","web","@davewiner's FlickrFan says my username doesn't exist on Flickr?"
"556384392","","","","","2008-01-02 22:11:35 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","coding for Nodeville.com"
"556298982","556293962","5552362","","","2008-01-02 21:38:26 +0000","web","@webjay I need to put some clever tags on my 12000+ photos on Flickr."
"556293962","","","","","2008-01-02 21:36:25 +0000","web","spent half an hour looking for a new background for Jaiku. The not so important stuff always takes longer than expected."
"556085692","","","","","2008-01-02 20:10:47 +0000","web","played cards with the kids. Smilla (1) thought it was about turning the cards. Oscar understands some of the cards, and won :)"
"555932492","","","","","2008-01-02 19:06:53 +0000","web","back from visiting our opposite neighbour in Skagen. A warm retired couple with a lot of life experience. The kids helped feed the horses."
"551804202","","","","","2008-01-01 08:03:29 +0000","web","I can't see the speach from HM The Queen of Denmark on dr.dk, but YouTube worked http://tinyurl.com/2b7zj4"
"551677832","","","","","2008-01-01 06:54:04 +0000","web","Happy new year from Denmark."
