"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"15107341337","15106654881","28520864","","","2010-05-31 13:28:41 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@rankenberg ellers kan du bruge en Gmail kontos smtp server: http://bit.ly/eztDA"
"15102712755","","","","","2010-05-31 11:56:52 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Which photo services do we use with Twitter in Denmark besides TwitPic, yfrog, Flickr and TweetPhoto?"
"15091648637","","","15091528378","24155493","2010-05-31 06:58:01 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","RT @Risteriet: Few days left in Byens Bedste kaffe p? AOK, please vote for us at : http://www.aok.dk/byensbedste"
"15091607836","15091528378","24155493","","","2010-05-31 06:56:53 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@Risteriet hermed gjort. tak for god kaffe hver torsdag med posten"
"15091093279","","","","","2010-05-31 06:42:40 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","This day will show whether it was a good idea to oust the ceo as mayor of his own company. If HR calls, it was a bad idea."
"15042206573","","","","","2010-05-30 13:49:31 +0000","web","Email clients should implement a ""reply likeliness indicator"" that declines in proportion to the amount of words"
"15029007915","","","","","2010-05-30 08:16:06 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Is it cheating when I check in the day after without having been somewhere else? (@ Dronninglund Slot) http://4sq.com/dwCs0K"
"15002768274","","","","","2010-05-29 22:37:50 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","The Eurovision stream would fit in Facebook, thus Facebook should implement hashtags."
"15000799819","","","","","2010-05-29 21:55:35 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","According to my twitterstream we all love competition and anything that can bring us together #escdk (@ Dronninglund Slot)"
"14934396032","","","14927061375","77345438","2010-05-28 21:54:06 +0000","<a href=""http://favstar.fm"" rel=""nofollow"">Favstar.FM</a>","RT @davidisnotright: If you are a former celebrity whose name suddenly appears on the trending topics you are dead."
"14933846358","","","","","2010-05-28 21:42:26 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Zendesk getting love from Twitter: ""Good news for people everywhere http://bit.ly/b1Cf9A?"
"14882448454","","","","","2010-05-28 04:02:54 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Dressed. Ready to go. Kids still sleeping. I thought they were supposed to wake me up?!"
"14852252889","","","","","2010-05-27 18:38:37 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","?@Microsoft: Steve Ballmer not speaking at Apple Dev Conf. Nor appearing on Dancing with the Stars. Nor riding in the Belmont.? cool corp"
"14852171941","","","14850981422","24741685","2010-05-27 18:36:43 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","RT @Microsoft: Steve Ballmer not speaking at Apple Dev Conf. Nor appearing on Dancing with the Stars. Nor riding in the Belmont. Just FYI."
"14846389111","14846035843","17350073","","","2010-05-27 16:50:00 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@kmdk absolutely. They are only worsening their image."
"14846308963","14818648798","17350073","","","2010-05-27 16:48:37 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@kmdk I was thinking something like mouseover title that shows the final link. Agree on the tweet text"
"14843240105","","","","","2010-05-27 15:57:38 +0000","web","The account BP wants to stop tweeting: @BPGlobalPR"
"14842997963","","","14821369647","17478776","2010-05-27 15:53:37 +0000","web","RT @Tw1sty: BP wants Twitter to shut down a fake account mocking the oil company. Twitter wants BP to shut down the oil leak that?s ruin ..."
"14841004035","14818267563","1735","","","2010-05-27 15:19:57 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@novemberborn we need extension support in Twitter clients"
"14813756260","","","","","2010-05-27 04:54:17 +0000","web","I don't mind short urls but would love to see where I'm heading before I click.
""Twitter is expanding shortened URLs"": http://j.mp/9bzH4J"
