"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"20561417581101056","20559638265077760","197422256","","","2010-12-30 19:26:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@tomasnorre yep, netop derfor jeg har anbefalet Yammer :)"
"20417212053458945","20416814706073600","24251248","","","2010-12-30 09:53:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@AndersBreinholt kanon, h?ber det var godt. Hvis du kommer igen m? du meget gerne hilse May & Tad fra mig og @nfsaxberg."
"20414394424889344","20411653254283264","24251248","","","2010-12-30 09:42:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@AndersBreinholt Bes?g Drunken Sailors: http://www.facebook.com/DrunkenSailors Hils May. Super mad, hygge og bedste kaffe."
"20017913633177600","19943707985838080","15276927","","","2010-12-29 07:26:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@fennb I am, but lack the skills :)"
"19869298449190913","","15276927","","","2010-12-28 21:36:24 +0000","web","@fennb any idea when there will be Oauth in Phirehose?"
"19297304003481601","","","","","2010-12-27 07:43:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Just got a very interesting mail regarding an artist we all know. Hopefully more soon. Interesting project."
"18993717272649728","18993051858898944","22517814","","","2010-12-26 11:37:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@ehandel men den er vel ikke helt d?d? hvis den er k?rt helt t?r for str?m skal den bare i stikket og er klar minutter efter."
"18983934620602368","18975405847347200","22517814","","","2010-12-26 10:58:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ehandel har den sovet med noget flash aktivt? Oline kan feks holde vores v?gen."
"18983286000848896","18968542917427201","780849","","","2010-12-26 10:55:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mahler @finialring I reinstalled for the sake of housecleaning and moving dev to the server. Mahler, did you defrag via dvd?"
"18781734040510464","18780843694624769","113377426","","","2010-12-25 21:34:49 +0000","web","@MajkenP Hermed gjort :)"
"18761913013895168","18760644513759232","26381660","","","2010-12-25 20:16:03 +0000","web","@FiniAlring I'm doing it to get an unfragmented disk. Would your approuch do that? It's currently very slow."
"18757396226641920","","","","","2010-12-25 19:58:06 +0000","web","About to reinstall MacBook. Anything I should do besides backup?"
"18418990946717697","","","","","2010-12-24 21:33:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kinda appropriate to watch Money Never Sleeps here on Consumas night. Merry Xmas."
"18395393972768768","","","","","2010-12-24 19:59:38 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Lokal juletradition (@ Hulsig Station) [pic]: http://4sq.com/dEBemn"
"17892458998272000","","","","","2010-12-23 10:41:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","When I reboot, I wanna become a designer. Love it, though I lack the skills."
"17863333105369088","17858300766846976","14685808","","","2010-12-23 08:45:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@vonhaller g?r mig omend mere skeptisk ved den invitation jeg har f?et :)"
"17692373660205058","","","17660842782756864","79033767","2010-12-22 21:26:05 +0000","web","RT @reederapp: Find the difference... http://reederapp.com/ripoff"
"17664542960001024","17663331980546048","3382","","","2010-12-22 19:35:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@hnshah better link: http://www.futuresimple.com/dieter-rams/"
"17662058174615552","17661576043565056","424613","","","2010-12-22 19:25:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@Wendelboe sikkert, jeg fors?ger at kode ved siden af, s? jeg er ikke helt med, men det ser fedt ud :)"
"17660558174068736","17652315246825472","424613","","","2010-12-22 19:19:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@Wendelboe ehh, vi har lige k?bt det og Oscar er nu tyvekn?gt?"
"17651724621713408","17649039239553024","424613","","","2010-12-22 18:44:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@Wendelboe vi (s?nnike) er ogs? begyndt. Hvad k?rer du i?"
"17539562972651520","","814839","","","2010-12-22 11:18:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@dennisbp new job as anchorman?"
"17526320489566208","","","","","2010-12-22 10:26:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","HTML5 ftw: http://benthebodyguard.com/ scroll Forrest scroll! (via @carstenholstdk)"
"17525726781636608","","","","","2010-12-22 10:23:53 +0000","web","Know any comicsanscriminal.com 's? (via @carstenholstdk)"
"17496694379782144","17480776647970816","28520864","","","2010-12-22 08:28:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@rankenberg Det er fantastisk, tak. Og tillykke med dagen fra Skagen :)"
"17495081699254272","17480998518263808","23922297","","","2010-12-22 08:22:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@unoeuro Hvor i verden er jeres DNS'er?"
"17335034063097857","17334639181959168","16010940","","","2010-12-21 21:46:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@rasmusluckow han tjener vist fint p? fornyelse m.v."
"17331532960108545","17331132936753152","16010940","","","2010-12-21 21:32:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@rasmusluckow yep, vi bruger ogs? Google her p? landet. GratisDNS skulle have en omgang UX :)"
"17330092753559552","17329516372303872","111821054","","","2010-12-21 21:26:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@ronniedk interessant, GratisDNS virker, men jeg er tr?t af interface"
"17326909125828609","17326674488066048","16010940","","","2010-12-21 21:13:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@rasmusluckow Jeg overvejede et alternativ til GratisDNS"
"17315441718337536","17315237522837504","16010940","","","2010-12-21 20:28:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@rasmusluckow s? skal jeg lige have dem til at k?be alle mine dom?ner f?rst :)"
"17290171200311296","","","","","2010-12-21 18:47:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Which DNS provider are you using?"
