"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"252513489451626496","","5215","","","2012-09-30 21:01:22 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@naveen this picture ? http://t.co/8juCfFjF is that on Flickr or the like? Would like to use it as background as I have a thing for the sea.","http://naveen.tumblr.com/post/30934165896/el-mediterraneo"
"252127784028229632","","","","","2012-09-29 19:28:42 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Wonder how a site like WNW have managed to get so much talent. http://t.co/eeXA2gHu","http://workingnotworking.com/"
"252105175832084480","","","251715543659331584","390419265","2012-09-29 17:58:52 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @tobiasoqvist: A man using Apple maps walks into a bar... Or possibly a church, or an airport"
"252085801406570496","252073900459044865","229376164","","","2012-09-29 16:41:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@jamesallworth glad I could help :)"
"252018940690186240","","","252018503937306624","654163","2012-09-29 12:16:12 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @Jonnotie: Apple.  http://t.co/G7JoOfVU","http://instagr.am/p/QKKmXEgW9-/"
"251958219021381632","","","251940622779420672","488980030","2012-09-29 08:14:55 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @viomis: Vi har idag et telt ved N?rrebrohallen, hvor man kan k?be l?kkert arabisk mad. Alle indt?gter g?r til k?b af ambulancer til  ..."
"251802329408499712","251783175892766720","795649","","","2012-09-28 21:55:28 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@rsarver have a look at @everplaces"
"251755456383561728","","","","","2012-09-28 18:49:12 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","ever wondered what happens to an email when you send it? http://t.co/qsDdNhEW and hit SEND.","http://www.google.com/green/storyofsend/desktop/#/it-starts-with-send"
"251752412447129600","251752262362357760","38200064","","","2012-09-28 18:37:07 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@igorsukharev great to hear it works :)"
"251726951885205504","","","","","2012-09-28 16:55:56 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","damn proud, @Everplaces API 1.1 coming along."
"251647239682936833","251644534864375808","50278507","","","2012-09-28 11:39:11 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@sascampaigns can?t, it wont accept my card number."
"251606796135968768","","","","","2012-09-28 08:58:29 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","?Comic Sans was created for, but was not used in Microsoft Bob and is still a popular font today.? right"
"251589907561213952","251589442979106817","3558851","","","2012-09-28 07:51:22 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@leebryant that?s a discrete way of bragging :)"
"251572278683398144","251250536156905472","17838121","","","2012-09-28 06:41:19 +0000","web","@mgjede tillykke, s? er vi tre :) http://t.co/QyfbjDrk","http://www.twitterbogen.dk/"
"251434014571917312","","","251433537033601025","11855482","2012-09-27 21:31:55 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @brad_frost: It doesn't matter how many features a product has, but rather how easy it is to do get started and complete core tasks @ ..."
"251420183787347969","","","","","2012-09-27 20:36:57 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Email hour includes my beloved unsubscribe from ? newsletters."
"251404167028023296","","","","","2012-09-27 19:33:18 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Twitter changed us, but that doesn't mean we can't live without it. The gap they're building will be filled by others."
"251380549170651136","","","251380105799168002","376825877","2012-09-27 17:59:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @TwitterOSS: ""Roots is a starting @WordPress theme based on HTML5 Boilerplate &amp; @twbootstrap"" http://t.co/ZgTUG6Gm","http://www.rootstheme.com/"
"251338832799203329","","","251333982191484928","257879063","2012-09-27 15:13:42 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @Everplaces: Cake is on us. Happy Global Tourism Day! http://t.co/tMu02gkQ","http://ow.ly/i/Yibn"
"250850419557941248","","","248723377160859648","782819214","2012-09-26 06:52:55 +0000","web","RT @Heleneken: L?ser om Twitter, s? vi snart kan sende Danish Entrepreneurship Award ud i Twitter-land #twitterbogen #Award2012 http://t ..."
"250598494199496704","","","","","2012-09-25 14:11:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","We have a new renter from France. She?s going to hate my Google translate smalltalk attempts."
"250368435215802368","","","","","2012-09-24 22:57:41 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","having one of those nights with a server where cloud services makes a lot of sense."
"250222253441171458","","","","","2012-09-24 13:16:48 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","I?ve now touched an iPhone 5. Next up to get one."
"248925912949731328","","","","","2012-09-20 23:25:37 +0000","<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","Howto copy @Tweetbot beta from one Mac to another: http://t.co/ECcb3Ekg","http://tmblr.co/ZyY7byTmLf9u"
"248915792857534464","","","","","2012-09-20 22:45:24 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Yay, just copied @Tweetbot beta from one Mac to another. Howto coming up? #hackbot"
"248519531969015808","","","","","2012-09-19 20:30:48 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Developers, either they like you, or they don?t. If you?re a douchebag, good luck."
"248513066113851393","248511988832014337","17755595","","","2012-09-19 20:05:06 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@damiansen looking forward to get you back here. Bring some LA weather please."
"248497329882157056","248497106787119105","14508668","","","2012-09-19 19:02:34 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@fiskeben hvor f?r man den sidste fra?"
"248417615616303104","","","248414163163045888","15006743","2012-09-19 13:45:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @zpower: what's happening to twitter right now is the inevitable conclusion of the ""get users first, ask business model questions lat ..."
"248417175096942592","","","248416662368448512","19575586","2012-09-19 13:44:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @hackernewsbot: Xkcd ""Clic and Drag"" in a ""map"" interface... http://t.co/HgS24gc6","http://xkcd-map.rent-a-geek.de/"
"248398695417126913","","","","","2012-09-19 12:30:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","OH @foundershouse ""We should make sure the Internet is turned off in case of fire. I have never seen people react so fast"""
"248147983626022913","","","248147608835616768","144894853","2012-09-18 19:54:24 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @CoffeeScript: CoffeeScript just got TechCrunch'd: http://t.co/Zms30Umj","http://techcrunch.com/2012/09/13/dropbox-rewrote-its-entire-browser-side-codebase-in-one-week/"
"248139588139376641","","","","","2012-09-18 19:21:02 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","See, we forgot about http://t.co/mU4dGpHP already. Wish Twitter would just stick to being a gateway. #notgonnahappen","http://app.net"
"248093708145283072","","","","","2012-09-18 16:18:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","nu med dybt link ?@webjay: Min kloge hustru i fjerneren?: http://t.co/NVXqq3Z0 #stolt","http://www.dr.dk/tv/se/deadline-17/deadline-17-86/#!/18:31"
"248092848237445120","","","","","2012-09-18 16:15:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Min kloge hustru i fjerneren (spol til 18:31): http://t.co/7usOoGzD","http://www.dr.dk/tv/se/deadline-17/deadline-17-86/"
"248043293097725952","","","","","2012-09-18 12:58:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","It seems Twitter employed tweeps are the only ones excited about their new apps."
"248040106835992576","","53938923","","","2012-09-18 12:45:44 +0000","web","@martin_buch fanden laver du her? :)"
"247962636870881280","","","","","2012-09-18 07:37:54 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Pythoneering as of today. Close your firewalls."
"246674574949883904","","","","","2012-09-14 18:19:36 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Bryggens Spisehus (K?benhavn S, Danmark) http://t.co/DTNcZDYi","http://4sq.com/Slndp8"
"246626124455620608","","18312373","","","2012-09-14 15:07:04 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","@veridu board meeting (@ IT-Universitetet w/ 2 others) http://t.co/wP10Q8dG","http://4sq.com/O3EOqq"
"246522600690417664","246522151589531649","18971006","","","2012-09-14 08:15:42 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@schneidertobias but some understand to make the details count, like Apple. When scrolling the longPhone page, background images scroll."
"246335089846398978","","","246099259869507584","13341","2012-09-13 19:50:36 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @ekai: Seagull steals GoPro, captures epic SF sunset, lands and flies off into it. http://t.co/HyakP0ih","http://youtu.be/RArofHji8CU"
"246008791022333952","","","","","2012-09-12 22:14:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Content curated by size would be an aggregator I?d use. Like for finding poetry &gt; tweets &amp;&amp; &lt; long reads."
