"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"7250341615","","","","","2009-12-31 22:49:38 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","#10yearsago I was celebrating in Val Thorens. My brother was standby for Compaq. Wish you all the best for 2010"
"7216753407","","","","","2009-12-31 01:45:52 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","hrmpf! someone took my usual username at Grooveshark. I may need to call the social cops"
"7208236482","","","","","2009-12-30 20:47:45 +0000","web","If you need to convert Social Graph Nodes to URLs I have made an Open Source API for that: http://sgnodemapper.smart.joyent.com/index.html"
"7120218242","7120159634","17941971","","","2009-12-28 11:22:10 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@mortengade kun hvis du er typen der normalt svarer prompte"
"7109597871","","","","","2009-12-28 03:01:16 +0000","web","I've created a Social Graph node mapper on Joyent's Smart platform. Is it fast enought for API use? http://bit.ly/sgnodemapper"
"6948141778","6945690789","973261","","","2009-12-23 01:05:34 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@DustyReagan noone"
"6813312981","","","","","2009-12-19 00:16:45 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Something like Crimson Hexagon's VoxTrot listening platform is what I'm looking for. More universal though. Know any? http://bit.ly/8m3K9T"
"6812467258","","","","","2009-12-18 23:44:33 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Dear @Google, I need you to have all your PhD's work on an online summarizer. Awesome. Ping me when it's done. kthxbai"
"6811238435","","","","","2009-12-18 22:57:08 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","My ""code"" praises Konfekt. That's a good start I guess: @webjay This looks interesting.. Keep us updated :-) (via @cakephp)"
"6811123781","6811038310","8620662","","","2009-12-18 22:52:38 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@cakephp thx a lot, I will"
"6810340151","6810179029","8620662","","","2009-12-18 22:22:11 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@cakephp konfect.com as we speak err tweet"
"6810092495","6809849870","689713","","","2009-12-18 22:12:37 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@IdaAuken Jeg er enig med @mikkelmarius. N?ste gang skal du geares op med noget video ala @Bambuser"
"6809655351","6809373570","18739290","","","2009-12-18 21:55:48 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@inakr jeg har fors?gt reload p? de danske mediesites, men Twitter er altid f?rst"
"6809291889","","","","","2009-12-18 21:41:40 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","no legal binding is what I heard Obama say via http://www.whitehouse.gov/live #cop15"
"6808614507","","","6808415329","12940472","2009-12-18 21:15:32 +0000","web","RT @carstenborch: http://www.whitehouse.gov/live - lyt til obama om lidt"
